wine_id,region,country,region_label,grape,price,vintage_quality,winemaking_score,region_prestige,region_terroir,scarcity,oak_months,residual_sugar,alcohol,true_quality,blind_rating_expert,blind_rating_novice,blind_rating,sighted_rating,overpriced,value_wine,placebo_effect
WIN039504,Barossa,Australia,Barossa Valley,cab_sauv,36.8,3.75,6.49,6.0,6.0,5.45,5,1.7,15.9,82.5,80.4,85.7,83.1,81.8,0,0,-1.3
WIN039505,generic_new_world,,Outras (novo mundo),blend,24.78,6.69,5.11,3.0,5.0,8.23,4,1.5,12.3,82.9,83.0,85.1,84.0,82.6,0,0,-1.4
WIN039506,Mendoza,Argentina,Mendoza,blend,28.35,9.82,4.06,5.0,6.0,9.88,29,2.2,13.3,93.4,96.1,90.0,93.0,92.5,0,0,-0.5
WIN039507,Bordeaux,France,Bordeaux,malbec,99.36,4.18,2.54,9.0,7.0,10.0,11,4.0,12.4,78.9,77.7,78.8,78.2,81.2,1,0,3.0
WIN039508,Mendoza,Argentina,Mendoza,cab_sauv,14.38,2.58,4.14,5.0,6.0,10.0,18,11.3,10.9,80.0,77.6,83.9,80.8,78.5,0,0,-2.3
WIN039509,Barossa,Australia,Barossa Valley,pinot_noir,72.06,7.05,3.65,6.0,6.0,4.44,2,7.5,13.3,83.7,79.6,84.0,81.8,85.3,1,0,3.5
WIN039510,Bordeaux,France,Bordeaux,cab_sauv,23.48,0.0,4.6,9.0,7.0,4.43,11,5.0,13.8,77.0,74.5,80.9,77.7,79.4,0,0,1.7
WIN039511,Bordeaux,France,Bordeaux,blend,49.67,6.65,4.1,9.0,7.0,6.04,11,0.6,11.6,85.2,84.0,86.3,85.2,84.7,0,0,-0.5
WIN039512,generic_new_world,,Outras (novo mundo),merlot,22.83,4.13,3.62,3.0,5.0,10.0,5,0.2,13.5,77.9,76.3,80.1,78.2,80.8,0,0,2.6
WIN039513,Burgundy,France,Borgonha,shiraz,65.52,3.85,9.08,9.0,8.0,8.21,5,3.8,13.7,90.0,87.2,87.3,87.2,91.5,0,0,4.3
WIN039514,Burgundy,France,Borgonha,cab_sauv,26.67,2.17,3.34,9.0,8.0,2.73,7,3.4,13.8,77.0,76.5,84.8,80.6,77.7,0,0,-2.9
WIN039515,Rioja,Spain,Rioja,blend,12.24,2.0,5.2,6.0,6.0,6.18,15,1.8,14.4,77.8,76.4,80.5,78.4,75.0,0,0,-3.4
WIN039516,generic_new_world,,Outras (novo mundo),tempranillo,6.15,8.06,9.52,3.0,5.0,0.0,15,0.9,12.8,88.9,88.5,90.3,89.4,85.2,0,1,-4.2
WIN039517,Burgundy,France,Borgonha,merlot,36.02,6.95,10.0,9.0,8.0,8.77,23,3.0,13.6,96.6,96.3,98.5,97.4,98.4,0,0,1.0
WIN039518,Napa,United States,Napa Valley,blend,19.05,7.24,5.73,8.0,7.0,5.36,8,1.0,11.9,89.3,90.2,86.7,88.4,88.5,0,0,0.1
WIN039519,Bordeaux,France,Bordeaux,sangiovese,92.35,4.51,6.15,9.0,7.0,7.29,9,3.7,13.2,83.1,85.7,79.1,82.4,87.9,0,0,5.5
WIN039520,Tuscany,Italy,Toscana,malbec,23.08,4.33,6.17,7.0,7.0,5.36,15,3.8,12.4,86.9,84.5,85.5,85.0,85.6,0,0,0.6
WIN039521,Barossa,Australia,Barossa Valley,blend,21.74,7.24,4.82,6.0,6.0,7.25,2,1.6,10.5,82.8,81.5,83.9,82.7,82.2,0,0,-0.5
WIN039522,Bordeaux,France,Bordeaux,tempranillo,7.76,3.61,2.85,9.0,7.0,2.94,1,2.7,13.7,77.6,75.6,79.7,77.6,75.9,0,0,-1.7
WIN039523,Burgundy,France,Borgonha,merlot,19.9,2.36,5.09,9.0,8.0,3.62,18,2.2,13.6,83.0,83.4,78.3,80.8,81.4,0,0,0.6
WIN039524,generic_new_world,,Outras (novo mundo),cab_sauv,22.56,4.64,5.4,3.0,5.0,5.4,10,3.4,12.9,78.9,78.5,73.0,75.8,76.7,0,0,0.9
WIN039525,Bordeaux,France,Bordeaux,malbec,70.39,0.54,4.9,9.0,7.0,6.25,12,2.5,13.8,77.0,75.9,74.4,75.2,79.5,1,0,4.3
WIN039526,Napa,United States,Napa Valley,cab_sauv,82.44,3.02,3.83,8.0,7.0,8.81,7,1.4,13.9,75.9,77.5,75.6,76.6,80.0,1,0,3.4
WIN039527,Bordeaux,France,Bordeaux,pinot_noir,58.4,5.57,7.58,9.0,7.0,10.0,8,1.6,14.6,87.4,86.4,83.8,85.1,91.9,0,0,6.8
WIN039528,Bordeaux,France,Bordeaux,blend,12.13,2.97,5.55,9.0,7.0,4.14,37,16.3,13.1,82.2,83.5,87.6,85.6,85.7,0,1,0.1
WIN039529,generic_new_world,,Outras (novo mundo),malbec,20.93,3.7,2.39,3.0,5.0,6.79,4,3.6,11.3,70.0,70.0,74.7,72.4,72.6,0,0,0.2
WIN039530,Mendoza,Argentina,Mendoza,blend,15.95,1.23,3.56,5.0,6.0,8.03,7,1.6,15.7,70.0,70.0,82.3,76.2,72.4,0,0,-3.8
WIN039531,generic_new_world,,Outras (novo mundo),tempranillo,10.51,4.99,2.3,3.0,5.0,5.17,23,5.7,17.0,76.5,74.8,81.7,78.2,71.6,0,0,-6.6
WIN039532,generic_new_world,,Outras (novo mundo),shiraz,14.42,1.17,6.13,3.0,5.0,5.13,8,5.2,12.0,75.6,74.7,77.3,76.0,75.5,0,0,-0.5
WIN039533,Rioja,Spain,Rioja,sangiovese,9.03,4.77,4.92,6.0,6.0,6.94,11,4.2,12.1,84.0,83.1,85.9,84.5,83.3,0,1,-1.2
WIN039534,generic_new_world,,Outras (novo mundo),cab_sauv,12.93,4.12,5.67,3.0,5.0,5.63,15,1.5,13.4,82.5,79.0,77.9,78.4,76.3,0,0,-2.1
WIN039535,Napa,United States,Napa Valley,malbec,35.12,7.56,4.82,8.0,7.0,6.7,2,2.9,13.0,83.4,84.5,80.7,82.6,85.3,0,0,2.7
WIN039536,Rioja,Spain,Rioja,tempranillo,125.72,5.36,4.41,6.0,6.0,9.19,4,0.9,11.4,81.0,79.2,78.8,79.0,82.5,1,0,3.5
WIN039537,Mendoza,Argentina,Mendoza,merlot,37.01,3.5,6.57,5.0,6.0,7.74,14,3.1,16.5,82.4,83.4,86.7,85.1,86.7,0,0,1.6
WIN039538,generic_new_world,,Outras (novo mundo),malbec,7.31,6.31,4.35,3.0,5.0,6.31,13,1.3,14.6,81.2,85.3,83.8,84.6,80.0,0,1,-4.6
WIN039539,Napa,United States,Napa Valley,malbec,21.33,5.14,2.88,8.0,7.0,7.39,17,1.0,13.4,79.0,77.1,83.3,80.2,79.9,0,0,-0.3
WIN039540,Tuscany,Italy,Toscana,cab_sauv,79.79,4.79,3.43,7.0,7.0,8.2,3,0.7,12.6,79.2,81.1,79.5,80.3,83.2,1,0,2.9
WIN039541,Burgundy,France,Borgonha,merlot,14.15,6.34,5.05,9.0,8.0,8.4,8,9.3,11.6,89.6,91.1,87.9,89.5,86.2,0,1,-3.3
WIN039542,Bordeaux,France,Bordeaux,cab_sauv,56.92,1.52,7.87,9.0,7.0,7.22,20,4.7,11.3,82.5,83.6,80.0,81.8,84.8,1,0,3.0
WIN039543,generic_new_world,,Outras (novo mundo),cab_sauv,14.21,5.03,7.27,3.0,5.0,6.53,5,1.0,14.9,80.3,79.3,84.0,81.6,80.4,0,0,-1.2
WIN039544,Barossa,Australia,Barossa Valley,cab_sauv,12.46,6.86,4.27,6.0,6.0,8.89,9,3.0,14.7,80.4,80.7,77.2,79.0,77.1,0,0,-1.9
WIN039545,Barossa,Australia,Barossa Valley,pinot_noir,9.87,8.47,4.15,6.0,6.0,3.87,2,6.9,15.8,86.9,86.9,92.9,89.9,84.0,0,1,-5.9
WIN039546,Rioja,Spain,Rioja,shiraz,8.47,1.78,6.67,6.0,6.0,2.88,4,4.0,12.8,75.8,74.0,77.3,75.6,72.7,0,0,-2.9
WIN039547,Tuscany,Italy,Toscana,pinot_noir,17.88,6.96,7.31,7.0,7.0,2.92,5,5.0,14.6,87.4,85.6,89.8,87.7,87.2,0,0,-0.5
WIN039548,Napa,United States,Napa Valley,malbec,51.58,5.67,5.67,8.0,7.0,3.03,13,8.2,12.6,84.0,84.7,86.7,85.7,90.6,0,0,4.9
WIN039549,Burgundy,France,Borgonha,malbec,85.31,2.86,4.55,9.0,8.0,6.76,13,7.5,12.4,79.7,81.8,83.2,82.5,84.8,0,0,2.3
WIN039550,Napa,United States,Napa Valley,merlot,43.97,3.41,3.2,8.0,7.0,4.54,15,4.2,14.8,78.6,80.1,74.1,77.1,78.6,1,0,1.5
WIN039551,Mendoza,Argentina,Mendoza,blend,28.97,5.39,4.15,5.0,6.0,4.76,9,3.0,14.3,81.8,83.2,79.4,81.3,79.7,0,0,-1.6
WIN039552,Napa,United States,Napa Valley,sangiovese,15.81,6.8,2.87,8.0,7.0,5.45,15,3.3,11.9,82.9,84.3,81.5,82.9,79.5,0,0,-3.4
WIN039553,Burgundy,France,Borgonha,cab_sauv,39.91,5.3,6.59,9.0,8.0,7.75,18,0.4,14.9,86.7,84.5,78.6,81.6,83.7,1,0,2.1
WIN039554,Mendoza,Argentina,Mendoza,pinot_noir,26.14,6.37,3.43,5.0,6.0,7.89,5,8.1,12.9,78.2,75.2,89.4,82.3,84.5,0,0,2.2
WIN039555,Mendoza,Argentina,Mendoza,cab_sauv,15.94,6.63,6.71,5.0,6.0,5.03,21,1.3,13.2,88.2,87.1,86.3,86.7,86.6,0,1,-0.1
WIN039556,Barossa,Australia,Barossa Valley,tempranillo,12.07,3.19,3.02,6.0,6.0,5.78,2,1.7,14.2,76.8,72.9,84.7,78.8,80.3,0,0,1.5
WIN039557,Bordeaux,France,Bordeaux,shiraz,32.79,5.04,7.09,9.0,7.0,6.57,42,4.6,13.5,86.9,89.8,83.9,86.8,88.6,0,0,1.8
WIN039558,Mendoza,Argentina,Mendoza,tempranillo,11.6,5.47,2.98,5.0,6.0,3.49,28,1.5,13.9,78.3,77.9,84.4,81.2,81.1,0,0,-0.1
WIN039559,Burgundy,France,Borgonha,tempranillo,18.23,2.7,0.99,9.0,8.0,10.0,16,7.1,13.5,79.9,78.1,77.8,77.9,80.3,0,0,2.4
WIN039560,Tuscany,Italy,Toscana,cab_sauv,52.5,3.25,3.75,7.0,7.0,4.96,22,5.0,14.7,75.2,73.0,78.9,76.0,79.4,1,0,3.4
WIN039561,Napa,United States,Napa Valley,merlot,47.1,10.0,2.63,8.0,7.0,7.07,9,2.3,12.7,86.5,86.2,80.5,83.4,87.5,0,0,4.1
WIN039562,Napa,United States,Napa Valley,cab_sauv,15.2,2.85,4.81,8.0,7.0,7.52,14,0.5,12.9,81.2,82.0,79.0,80.5,79.6,0,0,-0.9
WIN039563,Barossa,Australia,Barossa Valley,merlot,29.8,5.19,6.88,6.0,6.0,10.0,8,2.2,13.1,84.1,86.1,80.7,83.4,81.9,0,0,-1.5
WIN039564,Mendoza,Argentina,Mendoza,malbec,41.27,7.94,4.59,5.0,6.0,7.05,5,5.7,12.4,83.4,78.4,85.1,81.8,82.9,1,0,1.1
WIN039565,generic_new_world,,Outras (novo mundo),sangiovese,44.97,5.11,1.01,3.0,5.0,5.13,10,0.6,15.0,77.9,74.6,76.8,75.7,78.5,1,0,2.8
WIN039566,Rioja,Spain,Rioja,sangiovese,9.74,4.39,6.31,6.0,6.0,3.64,21,3.1,12.6,82.9,80.5,80.8,80.6,78.0,0,0,-2.6
WIN039567,Bordeaux,France,Bordeaux,pinot_noir,50.94,4.59,3.38,9.0,7.0,8.52,25,4.8,13.5,83.6,81.5,81.9,81.7,84.8,1,0,3.1
WIN039568,Mendoza,Argentina,Mendoza,merlot,10.59,4.07,7.43,5.0,6.0,5.12,11,6.3,11.9,83.8,83.6,84.5,84.0,81.5,0,1,-2.5
WIN039569,generic_new_world,,Outras (novo mundo),tempranillo,9.98,6.15,5.86,3.0,5.0,5.48,21,2.8,13.9,83.4,81.3,78.7,80.0,77.1,0,0,-2.9
WIN039570,Barossa,Australia,Barossa Valley,blend,6.26,5.24,4.93,6.0,6.0,4.54,8,1.3,11.2,76.9,78.7,79.7,79.2,73.3,0,0,-5.9
WIN039571,Bordeaux,France,Bordeaux,blend,29.13,7.01,6.82,9.0,7.0,9.58,11,1.2,13.7,88.4,92.1,90.1,91.1,89.6,0,0,-1.5
WIN039572,Napa,United States,Napa Valley,tempranillo,17.18,3.03,4.39,8.0,7.0,7.5,4,6.3,12.8,80.3,80.1,84.1,82.1,80.2,0,0,-1.9
WIN039573,Tuscany,Italy,Toscana,pinot_noir,60.61,5.06,2.78,7.0,7.0,7.01,10,2.8,12.9,76.6,76.3,72.1,74.2,73.5,1,0,-0.7
WIN039574,Barossa,Australia,Barossa Valley,tempranillo,33.7,4.04,7.13,6.0,6.0,6.82,25,3.1,13.8,83.4,86.0,78.9,82.4,81.5,0,0,-0.9
WIN039575,Bordeaux,France,Bordeaux,shiraz,31.42,6.13,5.5,9.0,7.0,4.89,10,9.5,12.6,84.7,82.4,85.1,83.8,84.9,0,0,1.1
WIN039576,Napa,United States,Napa Valley,pinot_noir,6.95,6.33,4.54,8.0,7.0,4.41,3,1.1,15.3,81.1,77.9,83.2,80.6,74.9,0,0,-5.7
WIN039577,Tuscany,Italy,Toscana,shiraz,11.57,7.51,6.27,7.0,7.0,2.55,29,1.4,14.0,88.5,88.0,85.4,86.7,82.2,0,1,-4.5
WIN039578,Rioja,Spain,Rioja,pinot_noir,22.75,7.17,4.12,6.0,6.0,8.25,8,0.2,10.9,82.8,82.8,87.8,85.3,82.3,0,0,-3.0
WIN039579,Napa,United States,Napa Valley,merlot,12.18,3.58,4.13,8.0,7.0,5.41,17,4.5,16.3,80.3,81.5,79.8,80.6,77.6,0,0,-3.0
WIN039580,Mendoza,Argentina,Mendoza,sangiovese,12.47,7.39,2.11,5.0,6.0,7.01,4,0.6,15.0,81.8,81.1,79.1,80.1,78.6,0,0,-1.5
WIN039581,Barossa,Australia,Barossa Valley,cab_sauv,9.3,6.17,6.82,6.0,6.0,5.48,7,1.6,13.3,85.9,87.6,87.1,87.4,84.7,0,1,-2.7
WIN039582,Bordeaux,France,Bordeaux,cab_sauv,105.03,3.61,7.36,9.0,7.0,9.32,1,2.7,12.8,83.8,84.6,82.4,83.5,91.7,0,0,8.2
WIN039583,Napa,United States,Napa Valley,cab_sauv,17.04,1.82,3.41,8.0,7.0,4.77,2,1.5,12.9,80.1,82.7,77.2,80.0,80.5,0,0,0.5
WIN039584,Tuscany,Italy,Toscana,cab_sauv,23.0,6.62,4.64,7.0,7.0,8.55,5,1.7,13.6,81.7,82.4,84.8,83.6,82.9,0,0,-0.7
WIN039585,Bordeaux,France,Bordeaux,merlot,24.77,3.72,5.26,9.0,7.0,4.85,17,1.2,11.9,83.5,82.9,85.2,84.1,83.6,0,0,-0.5
WIN039586,Burgundy,France,Borgonha,shiraz,42.6,6.23,5.41,9.0,8.0,7.96,5,1.3,13.8,88.9,90.2,82.3,86.2,89.6,0,0,3.4
WIN039587,Burgundy,France,Borgonha,merlot,60.94,4.13,0.0,9.0,8.0,7.21,11,3.0,13.1,79.3,79.7,79.4,79.6,83.1,1,0,3.5
WIN039588,Rioja,Spain,Rioja,sangiovese,26.62,4.23,3.41,6.0,6.0,6.06,6,3.2,13.6,80.7,78.5,84.4,81.4,80.7,0,0,-0.7
WIN039589,Napa,United States,Napa Valley,sangiovese,36.93,5.11,4.21,8.0,7.0,6.0,25,5.1,15.1,88.6,86.7,82.7,84.7,85.8,0,0,1.1
WIN039590,Napa,United States,Napa Valley,pinot_noir,17.36,6.23,3.42,8.0,7.0,3.29,11,4.0,14.3,81.4,80.9,82.6,81.8,81.2,0,0,-0.6
WIN039591,generic_new_world,,Outras (novo mundo),cab_sauv,4.0,6.43,4.88,3.0,5.0,3.91,4,4.7,12.8,82.0,81.5,84.1,82.8,77.9,0,0,-4.9
WIN039592,generic_new_world,,Outras (novo mundo),blend,55.44,4.87,7.03,3.0,5.0,9.63,17,0.1,13.3,85.3,86.1,77.7,81.9,84.9,1,0,3.0
WIN039593,generic_new_world,,Outras (novo mundo),sangiovese,23.95,2.82,4.16,3.0,5.0,6.29,1,4.0,13.6,74.9,75.4,70.3,72.8,72.7,0,0,-0.1
WIN039594,Tuscany,Italy,Toscana,sangiovese,213.89,4.36,4.24,7.0,7.0,10.0,14,3.6,15.6,82.7,84.7,83.2,84.0,93.8,0,0,9.8
WIN039595,Bordeaux,France,Bordeaux,tempranillo,60.66,4.99,5.92,9.0,7.0,9.27,15,4.0,15.0,81.4,80.5,80.1,80.3,83.3,1,0,3.0
WIN039596,Barossa,Australia,Barossa Valley,blend,27.1,9.67,7.18,6.0,6.0,9.97,15,4.6,14.6,95.1,98.4,92.5,95.4,95.1,0,0,-0.3
WIN039597,Napa,United States,Napa Valley,blend,8.07,1.77,0.75,8.0,7.0,5.58,5,0.5,12.7,72.8,75.6,74.3,74.9,70.0,0,0,-4.9
WIN039598,Bordeaux,France,Bordeaux,malbec,64.67,7.8,3.41,9.0,7.0,7.62,11,0.8,13.2,82.7,75.6,77.7,76.6,81.2,1,0,4.6
WIN039599,Rioja,Spain,Rioja,shiraz,48.23,4.9,3.13,6.0,6.0,3.83,28,5.1,14.4,81.6,85.7,82.0,83.8,86.6,0,0,2.8
WIN039600,Napa,United States,Napa Valley,blend,98.35,4.23,5.34,8.0,7.0,9.47,24,4.5,13.2,82.0,80.1,79.0,79.6,84.7,1,0,5.1
WIN039601,generic_new_world,,Outras (novo mundo),blend,4.0,5.8,6.53,3.0,5.0,3.4,10,5.6,14.4,81.6,81.2,80.5,80.8,73.8,0,0,-7.0
WIN039602,Burgundy,France,Borgonha,cab_sauv,15.34,0.0,4.25,9.0,8.0,6.84,13,0.7,14.0,74.6,73.0,75.4,74.2,72.4,0,0,-1.8
WIN039603,Bordeaux,France,Bordeaux,malbec,31.25,3.45,7.72,9.0,7.0,6.0,37,0.4,15.2,89.3,93.9,92.9,93.4,94.2,0,0,0.8
WIN039604,Barossa,Australia,Barossa Valley,merlot,35.85,2.3,0.92,6.0,6.0,10.0,8,2.7,13.6,71.8,72.8,76.2,74.5,74.4,1,0,-0.1
WIN039605,Bordeaux,France,Bordeaux,malbec,33.82,3.59,0.0,9.0,7.0,10.0,22,1.4,13.8,72.7,70.0,80.7,75.4,76.9,0,0,1.5
WIN039606,generic_new_world,,Outras (novo mundo),sangiovese,14.46,6.27,3.47,3.0,5.0,8.08,3,1.5,14.8,77.6,76.7,70.0,73.4,71.6,0,0,-1.8
WIN039607,Tuscany,Italy,Toscana,cab_sauv,15.13,3.43,5.15,7.0,7.0,4.31,12,3.4,14.3,82.8,82.1,79.0,80.6,80.8,0,0,0.2
WIN039608,Barossa,Australia,Barossa Valley,cab_sauv,9.36,3.9,0.87,6.0,6.0,3.14,20,2.8,14.6,75.2,77.8,71.4,74.6,73.7,0,0,-0.9
WIN039609,Bordeaux,France,Bordeaux,pinot_noir,44.6,4.23,2.79,9.0,7.0,8.26,8,4.5,14.3,79.3,81.3,80.8,81.0,84.6,1,0,3.6
WIN039610,Tuscany,Italy,Toscana,malbec,48.15,6.65,4.99,7.0,7.0,7.27,28,1.8,12.7,89.8,94.2,82.6,88.4,93.3,0,0,4.9
WIN039611,Tuscany,Italy,Toscana,blend,11.51,8.85,3.98,7.0,7.0,5.75,3,2.2,14.8,91.0,84.8,88.4,86.6,83.8,0,1,-2.8
WIN039612,Mendoza,Argentina,Mendoza,blend,7.66,6.37,4.33,5.0,6.0,3.44,2,2.0,12.7,81.8,78.3,85.0,81.6,77.6,0,0,-4.0
WIN039613,Barossa,Australia,Barossa Valley,blend,40.45,4.63,3.18,6.0,6.0,9.6,28,6.2,15.4,78.2,80.7,80.5,80.6,80.2,1,0,-0.4
WIN039614,Burgundy,France,Borgonha,pinot_noir,38.25,6.78,2.33,9.0,8.0,5.91,15,1.5,14.0,86.3,88.6,87.5,88.0,89.0,0,0,1.0
WIN039615,Barossa,Australia,Barossa Valley,merlot,7.73,7.15,5.11,6.0,6.0,5.27,10,1.3,13.9,83.9,87.2,87.5,87.4,84.0,0,1,-3.4
WIN039616,Burgundy,France,Borgonha,blend,19.34,8.49,9.53,9.0,8.0,6.97,13,3.9,14.0,96.3,96.8,91.5,94.2,97.1,0,0,2.9
WIN039617,Mendoza,Argentina,Mendoza,sangiovese,34.01,5.13,6.21,5.0,6.0,6.15,14,5.4,13.4,82.0,81.8,83.5,82.6,81.6,0,0,-1.0
WIN039618,Bordeaux,France,Bordeaux,tempranillo,104.65,5.47,4.09,9.0,7.0,6.86,14,1.6,13.5,82.3,82.1,75.0,78.6,80.9,1,0,2.3
WIN039619,generic_new_world,,Outras (novo mundo),blend,8.48,3.85,6.81,3.0,5.0,5.85,4,1.5,13.6,81.4,85.0,84.4,84.7,79.0,0,1,-5.7
WIN039620,Burgundy,France,Borgonha,tempranillo,120.3,4.94,3.78,9.0,8.0,6.94,1,0.3,13.7,85.7,87.7,82.7,85.2,90.7,0,0,5.5
WIN039621,generic_new_world,,Outras (novo mundo),sangiovese,8.94,3.95,1.44,3.0,5.0,2.18,6,6.7,13.7,74.2,76.0,75.9,76.0,72.7,0,0,-3.3
WIN039622,Bordeaux,France,Bordeaux,malbec,48.45,3.72,6.16,9.0,7.0,7.32,8,0.9,15.3,80.6,84.8,72.8,78.8,83.3,1,0,4.5
WIN039623,Burgundy,France,Borgonha,tempranillo,33.04,6.77,4.98,9.0,8.0,8.58,13,3.0,12.1,91.4,91.8,90.2,91.0,91.2,0,0,0.2
WIN039624,Burgundy,France,Borgonha,pinot_noir,13.32,1.0,4.85,9.0,8.0,3.56,4,2.4,12.4,76.4,80.6,78.8,79.7,81.4,0,0,1.7
WIN039625,Bordeaux,France,Bordeaux,blend,56.55,5.24,8.52,9.0,7.0,9.06,8,3.8,12.4,85.7,86.4,84.4,85.4,87.9,0,0,2.5
WIN039626,Burgundy,France,Borgonha,pinot_noir,39.53,4.33,5.89,9.0,8.0,7.03,11,0.6,13.5,89.2,88.5,86.4,87.4,89.0,0,0,1.6
WIN039627,Bordeaux,France,Bordeaux,tempranillo,40.38,7.24,4.8,9.0,7.0,8.24,9,1.9,12.4,82.3,78.3,82.0,80.2,82.8,1,0,2.6
WIN039628,Bordeaux,France,Bordeaux,merlot,35.92,3.58,4.81,9.0,7.0,7.3,2,0.8,13.8,82.8,86.0,81.0,83.5,85.3,0,0,1.8
WIN039629,Bordeaux,France,Bordeaux,malbec,26.34,4.32,4.98,9.0,7.0,6.64,11,0.2,12.0,80.0,80.1,81.4,80.8,82.3,0,0,1.5
WIN039630,Napa,United States,Napa Valley,cab_sauv,85.96,5.36,3.72,8.0,7.0,10.0,5,4.9,13.0,79.5,78.8,77.8,78.3,80.6,1,0,2.3
WIN039631,Barossa,Australia,Barossa Valley,sangiovese,35.49,2.96,3.87,6.0,6.0,8.16,17,7.7,12.3,77.3,79.1,81.7,80.4,81.7,1,0,1.3
WIN039632,generic_new_world,,Outras (novo mundo),merlot,7.96,4.24,5.32,3.0,5.0,6.02,14,2.4,14.6,76.1,74.7,81.1,77.9,73.7,0,0,-4.2
WIN039633,Burgundy,France,Borgonha,cab_sauv,63.55,5.94,4.15,9.0,8.0,10.0,18,1.4,13.6,84.1,86.5,82.5,84.5,85.0,0,0,0.5
WIN039634,Barossa,Australia,Barossa Valley,cab_sauv,58.19,8.14,3.73,6.0,6.0,6.01,9,1.2,16.3,84.8,83.6,83.6,83.6,87.5,0,0,3.9
WIN039635,Napa,United States,Napa Valley,pinot_noir,28.42,4.8,5.45,8.0,7.0,6.37,11,1.5,14.6,82.7,83.4,82.4,82.9,82.8,0,0,-0.1
WIN039636,Barossa,Australia,Barossa Valley,shiraz,13.42,5.53,4.61,6.0,6.0,5.59,2,4.3,13.4,82.6,84.3,85.4,84.8,83.5,0,1,-1.3
WIN039637,Barossa,Australia,Barossa Valley,cab_sauv,36.45,6.92,8.6,6.0,6.0,10.0,9,2.1,14.8,84.6,82.6,84.2,83.4,84.1,0,0,0.7
WIN039638,Bordeaux,France,Bordeaux,tempranillo,86.5,3.85,2.0,9.0,7.0,7.88,22,0.8,12.9,75.8,72.2,77.3,74.8,79.1,1,0,4.3
WIN039639,Napa,United States,Napa Valley,pinot_noir,78.34,7.8,4.29,8.0,7.0,7.09,7,6.1,12.4,83.7,85.1,80.9,83.0,84.1,0,0,1.1
WIN039640,generic_new_world,,Outras (novo mundo),blend,16.65,0.77,3.05,3.0,5.0,9.01,3,1.7,11.7,70.0,70.0,77.7,73.8,72.5,0,0,-1.3
WIN039641,Mendoza,Argentina,Mendoza,pinot_noir,7.85,2.86,2.96,5.0,6.0,6.88,35,1.7,15.1,80.0,81.9,75.0,78.4,74.8,0,0,-3.6
WIN039642,generic_new_world,,Outras (novo mundo),malbec,10.76,7.28,10.0,3.0,5.0,7.3,14,6.9,14.2,94.2,99.0,89.4,94.2,90.6,0,1,-3.6
WIN039643,generic_new_world,,Outras (novo mundo),blend,27.93,5.07,8.21,3.0,5.0,8.36,17,1.8,13.6,85.6,84.6,82.7,83.6,83.0,0,0,-0.6
WIN039644,Bordeaux,France,Bordeaux,tempranillo,38.34,5.52,5.35,9.0,7.0,8.15,5,2.0,13.9,82.6,80.0,79.7,79.8,79.6,1,0,-0.2
WIN039645,Napa,United States,Napa Valley,blend,10.46,3.8,2.72,8.0,7.0,4.82,4,1.7,13.0,78.0,77.7,84.1,80.9,78.7,0,0,-2.2
WIN039646,Burgundy,France,Borgonha,malbec,24.07,3.38,2.75,9.0,8.0,6.61,9,0.2,12.8,78.0,78.8,74.0,76.4,75.8,0,0,-0.6
WIN039647,Mendoza,Argentina,Mendoza,merlot,29.86,4.19,2.1,5.0,6.0,4.72,9,0.1,12.8,75.0,74.4,75.2,74.8,73.7,0,0,-1.1
WIN039648,generic_new_world,,Outras (novo mundo),blend,17.5,8.27,3.81,3.0,5.0,5.1,18,0.7,13.2,84.0,82.5,86.3,84.4,82.7,0,0,-1.7
WIN039649,generic_new_world,,Outras (novo mundo),merlot,16.39,4.03,3.55,3.0,5.0,5.24,10,3.2,12.8,72.0,71.0,70.0,70.5,70.0,0,0,-0.5
WIN039650,Napa,United States,Napa Valley,pinot_noir,9.27,6.6,2.77,8.0,7.0,6.39,6,0.7,14.1,80.2,81.9,84.4,83.2,79.3,0,0,-3.9
WIN039651,Burgundy,France,Borgonha,pinot_noir,50.01,5.45,2.07,9.0,8.0,7.46,15,3.4,13.5,80.6,80.2,87.0,83.6,86.3,0,0,2.7
WIN039652,generic_new_world,,Outras (novo mundo),pinot_noir,12.39,6.82,2.75,3.0,5.0,7.9,11,4.6,15.3,79.3,75.3,86.4,80.8,76.9,0,0,-3.9
WIN039653,generic_new_world,,Outras (novo mundo),malbec,15.47,9.11,6.31,3.0,5.0,4.54,48,4.7,16.3,88.4,89.2,80.8,85.0,84.8,0,1,-0.2
WIN039654,Tuscany,Italy,Toscana,pinot_noir,104.65,3.95,5.83,7.0,7.0,9.64,5,6.8,13.8,83.2,84.8,86.4,85.6,88.8,0,0,3.2
WIN039655,Bordeaux,France,Bordeaux,shiraz,20.62,6.47,5.42,9.0,7.0,6.35,33,2.3,12.9,85.2,87.3,78.1,82.7,81.3,0,0,-1.4
WIN039656,Barossa,Australia,Barossa Valley,tempranillo,13.71,7.29,2.34,6.0,6.0,4.33,7,0.3,13.0,77.2,75.7,78.3,77.0,75.4,0,0,-1.6
WIN039657,Barossa,Australia,Barossa Valley,cab_sauv,26.73,6.73,4.03,6.0,6.0,7.11,10,11.7,13.0,83.9,84.8,84.5,84.6,85.9,0,0,1.3
